spkid,class,moid_anomaly_yn,e_anomaly_yn,i_anomaly_yn,anomaly_flag
54462807,ATE,N,Y,N,1
54465173,AMO,Y,N,N,1
54465221,AMO,N,Y,N,1
54465271,APO,N,N,Y,1
54465700,AMO,N,Y,N,1
54466059,AMO,N,Y,N,1
54466137,APO,N,Y,N,1
54466251,AMO,N,N,Y,1
54468515,AMO,Y,N,N,1
54467168,AMO,N,Y,N,1
54467172,AMO,N,Y,N,1
54467189,APO,Y,N,N,1
54467196,APO,Y,N,Y,1
54467480,APO,Y,N,Y,1
54467484,APO,N,N,Y,1
54467539,AMO,Y,N,N,1
54467564,ATE,N,N,Y,1
54468771,AMO,N,N,Y,1
54467968,APO,Y,N,N,1
54467972,AMO,N,Y,N,1
54468767,AMO,N,N,Y,1
54468772,APO,N,Y,N,1
54468776,APO,N,Y,N,1
54468790,AMO,Y,N,N,1
54469018,APO,Y,N,N,1
54469024,APO,N,Y,N,1
54469029,ATE,Y,N,Y,1
54469038,APO,Y,N,Y,1
54469550,APO,N,Y,N,1
54470421,AMO,N,N,Y,1
54470425,APO,N,Y,N,1
54470727,AMO,Y,N,N,1
54470728,AMO,Y,N,N,1
54471056,AMO,N,Y,N,1
54471061,ATE,Y,N,N,1
54471067,APO,N,Y,N,1
54471074,AMO,N,Y,N,1
54471077,AMO,N,N,Y,1
54471080,APO,N,Y,N,1
54471379,AMO,N,N,Y,1
54471381,AMO,N,Y,N,1
54471384,APO,N,Y,N,1
54471952,APO,N,N,Y,1
54471955,AMO,N,N,Y,1
54478639,APO,Y,N,N,1
54480236,APO,N,N,Y,1
54480949,APO,N,Y,N,1
54482422,AMO,N,Y,N,1
54483859,APO,N,N,Y,1
54484284,AMO,N,N,Y,1
54484288,APO,N,Y,N,1
54485954,APO,N,Y,N,1
54494252,AMO,N,Y,N,1
54496035,AMO,N,Y,N,1
54486936,AMO,N,Y,N,1
54487057,APO,N,N,Y,1
54487063,APO,Y,N,N,1
54487950,AMO,N,N,Y,1
54489668,APO,N,N,Y,1
54489669,APO,N,N,Y,1
54490138,AMO,Y,N,Y,1
54490515,APO,N,Y,N,1
54490869,APO,Y,N,N,1
54492227,APO,Y,N,N,1
54492948,APO,N,N,Y,1
54494099,APO,N,Y,N,1
54495422,AMO,Y,N,Y,1
54496000,APO,N,N,Y,1
54496005,APO,N,N,Y,1
54496014,APO,N,Y,Y,1
54496025,APO,Y,N,N,1
54496207,APO,Y,N,N,1
54496213,AMO,N,N,Y,1
54496400,AMO,N,Y,N,1
54496401,APO,Y,N,N,1
54496628,APO,N,Y,N,1
54496629,APO,N,N,Y,1
54496846,APO,N,Y,N,1
54496847,AMO,N,N,Y,1
54497178,AMO,N,N,Y,1
54497453,AMO,Y,N,N,1
54502649,AMO,N,Y,N,1
54497170,APO,N,Y,N,1
54497452,AMO,N,Y,N,1
54497467,ATE,N,N,Y,1
54499165,APO,N,N,Y,1
54499476,APO,N,N,Y,1
54499608,AMO,N,N,Y,1
54499797,AMO,N,Y,N,1
54499796,APO,N,Y,N,1
54500316,APO,N,Y,N,1
54500319,APO,N,N,Y,1
54500322,AMO,N,Y,N,1
54500488,AMO,N,N,Y,1
54500489,APO,N,N,Y,1
54500502,APO,N,Y,N,1
54500715,AMO,N,Y,N,1
54500720,APO,N,N,Y,1
54500896,APO,Y,N,N,1
54500950,APO,N,Y,N,1
54502456,AMO,N,Y,N,1
54502464,AMO,N,Y,N,1
54503192,APO,Y,N,Y,1
54502657,APO,N,N,Y,1
54502669,APO,Y,N,N,1
54502873,ATE,Y,N,N,1
54502892,AMO,N,Y,N,1
54502893,AMO,N,Y,N,1
54503184,APO,Y,N,N,1
54503207,AMO,N,N,Y,1
54503215,APO,N,Y,N,1
54503216,APO,N,N,Y,1
54504540,ATE,N,N,Y,1
54504550,APO,N,Y,N,1
54505042,AMO,Y,N,N,1
54505049,APO,N,Y,N,1
54505734,ATE,Y,N,N,1
54506151,APO,N,N,Y,1
54506548,APO,Y,N,N,1
54507392,APO,N,Y,N,1
54507532,AMO,N,N,Y,1
54507932,AMO,N,N,Y,1
54507936,APO,N,N,Y,1
54508756,ATE,N,N,Y,1
54509025,APO,Y,N,N,1
54509034,AMO,N,Y,N,1
54509092,APO,N,Y,N,1
54509093,APO,N,Y,N,1
54509167,APO,N,Y,Y,1
54509169,APO,N,Y,N,1
54509629,APO,N,Y,N,1
54509636,AMO,Y,N,N,1
54509637,APO,Y,N,N,1
54510153,APO,Y,N,N,1
54510155,APO,N,Y,N,1
54511094,APO,Y,N,N,1
54511956,AMO,N,N,Y,1
54511963,APO,N,Y,N,1
54512602,APO,N,Y,N,1
54512606,APO,N,Y,N,1
54513043,APO,Y,N,N,1
54513039,APO,Y,N,Y,1
54513655,AMO,Y,N,N,1
54514239,APO,Y,N,N,1
54513663,AMO,N,Y,N,1
54514235,ATE,N,Y,N,1
54514249,APO,N,Y,N,1
54514675,AMO,N,N,Y,1
54515309,APO,N,N,Y,1
54515424,AMO,Y,N,Y,1
54515856,APO,N,N,Y,1
54516066,APO,N,N,Y,1
54516185,APO,N,Y,N,1
54517088,APO,N,N,Y,1
54517090,APO,N,Y,N,1
54517339,APO,Y,N,N,1
54517536,AMO,N,N,Y,1
54517533,APO,Y,N,N,1
54517643,APO,N,N,Y,1
54517684,AMO,Y,N,N,1
54518884,APO,Y,N,Y,1
54518672,AMO,N,N,Y,1
54518715,APO,N,N,Y,1
54518920,APO,N,N,Y,1
54518921,AMO,N,Y,N,1
54519237,APO,N,N,Y,1
54519249,APO,Y,N,N,1
54519692,APO,N,Y,N,1
54520036,APO,N,N,Y,1
54520168,APO,N,N,Y,1
54520178,APO,N,N,Y,1
54520183,ATE,Y,N,N,1
54520303,AMO,Y,N,Y,1
54520329,APO,N,N,Y,1
54520515,APO,Y,N,N,1
54520521,APO,N,Y,N,1
54520523,APO,N,Y,N,1
54520525,AMO,N,N,Y,1
54520716,AMO,N,Y,N,1
54520795,APO,N,N,Y,1
54520798,APO,N,N,Y,1
54520800,APO,N,Y,N,1
54520815,APO,N,Y,N,1
54521608,APO,N,Y,N,1
54521611,APO,N,Y,N,1
54521616,AMO,N,Y,N,1
54521722,AMO,N,Y,N,1
54522093,APO,N,N,Y,1
54522098,APO,N,N,Y,1
54522254,AMO,N,N,Y,1
54522537,APO,Y,N,N,1
54524533,AMO,N,Y,N,1
54522253,APO,N,Y,N,1
54522257,ATE,Y,N,N,1
54522540,APO,N,N,Y,1
54522871,AMO,N,Y,N,1
54523432,APO,N,N,Y,1
54523641,AMO,N,Y,Y,1
54524332,APO,N,N,Y,1
54524525,AMO,Y,N,N,1
54524524,APO,Y,N,Y,1
54524638,ATE,N,N,Y,1
54524727,APO,N,Y,N,1
54524979,ATE,N,N,Y,1
54525115,APO,Y,N,N,1
54525376,AMO,N,Y,N,1
54525637,APO,Y,N,N,1
54525639,APO,Y,N,N,1
54525750,APO,N,Y,N,1
54525755,AMO,N,Y,Y,1
54525859,APO,N,Y,N,1
54525866,AMO,N,Y,N,1
54526036,ATE,N,N,Y,1
54526040,APO,N,N,Y,1
54526555,APO,N,N,Y,1
54526794,IEO,N,Y,N,1
54527125,AMO,N,N,Y,1
54527390,AMO,N,Y,N,1
54527452,AMO,N,N,Y,1
54527598,APO,N,Y,N,1
54527652,ATE,N,Y,N,1
54528733,AMO,Y,N,N,1
54528531,APO,N,Y,N,1
54528919,APO,N,Y,N,1
54528926,APO,N,N,Y,1
54528927,APO,Y,N,N,1
54529112,AMO,N,Y,N,1
54529315,AMO,N,Y,N,1
54529553,ATE,N,N,Y,1
54531437,AMO,Y,N,N,1
54532400,APO,N,N,Y,1
54532953,AMO,N,Y,Y,1
54533006,APO,Y,N,N,1
54533099,APO,N,Y,N,1
54533416,APO,N,Y,N,1
54533500,ATE,N,Y,N,1
54533745,AMO,N,N,Y,1
54533906,AMO,N,N,Y,1
54533907,APO,N,Y,N,1
54534154,AMO,Y,N,N,1
54534099,AMO,N,Y,N,1
54534345,APO,N,N,Y,1
54534708,APO,Y,N,N,1
54534883,APO,Y,Y,N,1
54534882,APO,N,N,Y,1
54535072,APO,N,N,Y,1
54535142,AMO,Y,N,Y,1
54537390,APO,Y,N,Y,1
54537473,APO,N,N,Y,1
54537502,ATE,N,Y,N,1
54537504,APO,N,Y,N,1
54537505,APO,N,N,Y,1
54537507,AMO,Y,N,N,1
54537541,AMO,N,Y,N,1
54537653,APO,N,N,Y,1
54537711,APO,Y,N,Y,1
54538214,APO,N,N,Y,1
54538283,APO,N,N,Y,1
54538336,APO,N,Y,N,1
54538776,AMO,Y,N,N,1
54602257,AMO,N,Y,N,1
54604979,APO,N,Y,N,1
54538338,APO,N,N,Y,1
54538658,APO,N,Y,N,1
54538657,APO,N,Y,N,1
54538660,APO,N,Y,Y,1
54538768,APO,N,Y,N,1
54538773,APO,N,N,Y,1
54538953,AMO,N,N,Y,1
54538960,AMO,N,Y,N,1
54538966,AMO,N,Y,N,1
54539069,APO,N,Y,N,1
54539071,APO,N,Y,N,1
54539339,ATE,Y,N,N,1
54539460,APO,N,Y,N,1
54539476,APO,Y,N,Y,1
54539573,AMO,N,Y,N,1
54541711,AMO,Y,N,N,1
54592528,APO,Y,N,N,1
54602436,AMO,N,Y,N,1
54539698,AMO,N,Y,N,1
54539809,APO,Y,N,N,1
54542757,APO,N,Y,N,1
54549107,APO,Y,N,N,1
54541013,APO,N,N,Y,1
54541031,APO,N,N,Y,1
54541336,AMO,N,Y,N,1
54541489,ATE,Y,N,Y,1
54541502,APO,Y,N,Y,1
54541504,APO,N,Y,N,1
54541503,APO,N,Y,N,1
54541546,AMO,N,Y,N,1
54541548,APO,N,Y,N,1
54541712,APO,Y,N,Y,1
54541882,AMO,Y,N,N,1
54542176,AMO,Y,N,N,1
54542333,APO,Y,N,N,1
54542539,APO,N,Y,N,1
54542751,APO,N,N,Y,1
54543090,APO,N,N,Y,1
54543095,APO,N,N,Y,1
54544089,AMO,N,N,Y,1
54544994,ATE,N,Y,N,1
54545160,APO,N,Y,N,1
54545162,AMO,N,Y,N,1
54545429,AMO,N,N,Y,1
54545768,AMO,N,Y,N,1
54545440,APO,N,Y,N,1
54546136,APO,N,N,Y,1
54546476,APO,N,N,Y,1
54546620,AMO,N,N,Y,1
54547361,APO,N,Y,N,1
54547371,APO,Y,N,N,1
54548705,APO,N,Y,N,1
54550505,AMO,Y,N,N,1
54550583,APO,Y,N,Y,1
54552551,APO,Y,N,N,1
54552553,AMO,Y,N,N,1
54550503,ATE,N,N,Y,1
54551096,ATE,N,N,Y,1
54551100,APO,N,Y,N,1
54553564,APO,N,Y,N,1
54553924,AMO,N,N,Y,1
54554264,APO,N,Y,N,1
54554468,APO,N,Y,N,1
54554632,APO,N,N,Y,1
54554637,AMO,N,Y,N,1
54554640,APO,Y,N,N,1
54554643,APO,N,N,Y,1
54554915,AMO,Y,N,N,1
54555157,APO,N,Y,Y,1
54555158,AMO,N,Y,N,1
54555541,APO,N,Y,Y,1
54555753,AMO,N,N,Y,1
54560903,APO,N,Y,Y,1
54561368,AMO,Y,N,N,1
54561374,AMO,N,N,Y,1
54561376,APO,N,N,Y,1
54561382,AMO,N,Y,N,1
54561510,AMO,N,Y,N,1
54561595,APO,N,N,Y,1
54561772,APO,N,Y,N,1
54562174,AMO,Y,N,N,1
54562175,AMO,N,N,Y,1
54564990,AMO,N,Y,N,1
54562180,APO,Y,N,N,1
54562673,APO,N,N,Y,1
54562947,APO,N,N,Y,1
54563242,APO,Y,N,N,1
54563251,APO,N,N,Y,1
54563280,AMO,N,Y,N,1
54563469,APO,N,N,Y,1
54563914,APO,N,Y,N,1
54564347,APO,Y,N,N,1
54564353,AMO,N,Y,N,1
54564363,APO,N,N,Y,1
54564365,AMO,Y,N,N,1
54564369,AMO,N,Y,N,1
54564374,AMO,N,Y,N,1
54564648,APO,N,N,Y,1
54565313,APO,Y,N,Y,1
54565698,AMO,N,N,Y,1
54565944,ATE,N,N,Y,1
54565951,APO,N,N,Y,1
54566102,AMO,Y,N,N,1
54566224,APO,N,Y,N,1
54566439,APO,N,Y,N,1
54566449,AMO,N,N,Y,1
54566731,APO,N,Y,N,1
54566741,APO,N,Y,N,1
54567816,ATE,N,Y,N,1
54567814,AMO,N,Y,N,1
54568212,AMO,N,Y,N,1
54568214,APO,N,Y,N,1
54568223,APO,N,N,Y,1
54568421,APO,N,Y,N,1
54568423,AMO,N,N,Y,1
54568742,APO,Y,N,Y,1
54568746,AMO,N,N,Y,1
54569378,APO,N,Y,N,1
54569577,ATE,N,N,Y,1
54569582,AMO,N,N,Y,1
54570246,APO,N,N,Y,1
54570432,AMO,N,N,Y,1
54570434,ATE,N,N,Y,1
54571054,APO,Y,N,Y,1
54571198,APO,Y,N,N,1
54571202,AMO,Y,N,N,1
54571234,APO,N,N,Y,1
54575246,APO,N,Y,N,1
54575758,AMO,N,N,Y,1
54575116,APO,N,N,Y,1
54575234,AMO,N,N,Y,1
54575653,APO,N,N,Y,1
54575762,APO,N,N,Y,1
54576282,APO,N,Y,N,1
54576460,APO,N,Y,N,1
54576468,AMO,Y,N,N,1
54576480,APO,N,Y,N,1
54577238,AMO,Y,N,N,1
54577819,AMO,N,Y,N,1
54578433,APO,N,Y,Y,1
54576624,APO,N,Y,N,1
54576861,APO,Y,N,N,1
54577090,APO,N,Y,N,1
54579525,APO,Y,N,N,1
54580640,APO,Y,N,N,1
54601984,AMO,Y,Y,Y,1
54601985,APO,N,Y,N,1
54580775,APO,N,Y,N,1
54597121,AMO,N,Y,N,1
54601983,APO,N,Y,N,1
54602703,ATE,Y,N,N,1
54602791,APO,N,Y,N,1
54602970,ATE,N,N,Y,1
54602980,ATE,Y,N,N,1
54603183,APO,N,Y,N,1
54604543,APO,N,Y,N,1
54602849,AMO,Y,N,N,1
54603070,APO,N,N,Y,1
54603178,APO,N,Y,N,1
54604371,AMO,Y,N,N,1
54604374,APO,N,N,Y,1
54604519,AMO,N,Y,N,1
54604537,APO,N,Y,N,1
54605662,AMO,Y,N,N,1
54605663,APO,Y,N,N,1
54605673,APO,Y,N,N,1
54606448,APO,Y,Y,N,1
54606486,APO,N,N,Y,1
54606086,AMO,N,N,Y,1
54606170,AMO,N,Y,N,1
54606241,APO,N,N,Y,1
54606242,APO,N,N,Y,1
54606328,APO,N,Y,N,1
54606357,APO,Y,N,Y,1
54606411,AMO,N,N,Y,1
54606470,APO,N,N,Y,1
54606532,APO,N,N,Y,1
54606536,APO,Y,N,N,1
54606538,APO,N,N,Y,1
54606558,APO,N,Y,N,1
54606675,AMO,N,N,Y,1
54606737,APO,Y,N,N,1
54606900,APO,N,N,Y,1
54606908,ATE,N,Y,N,1
54606917,APO,N,N,Y,1
54606919,APO,Y,N,N,1
54606984,APO,Y,N,N,1
54607236,APO,Y,N,Y,1
54607239,APO,N,Y,N,1
54607418,AMO,Y,N,N,1
54607420,APO,Y,N,N,1
54607428,APO,N,N,Y,1
54607473,ATE,N,Y,N,1
1000505,JFc,Y,N,Y,1
1000032,JFc,N,N,Y,1
1000021,JFc,Y,N,N,1
1000042,HTC,N,Y,N,1
1000525,JFc,N,N,Y,1
1000441,JFc,N,N,Y,1
1000921,JFc,N,N,Y,1
1000345,JFc,Y,N,N,1
1002435,JFc,Y,N,N,1
1002493,JFc,Y,N,N,1
1001745,JFc,N,Y,N,1
1001474,JFc,N,Y,N,1
1002073,JFc,N,Y,N,1
1003986,JFc,N,Y,N,1
1003987,JFc,N,Y,N,1
1003435,JFC,N,Y,Y,1
1003467,JFc,Y,N,Y,1
1003925,JFc,Y,N,Y,1
1003138,JFc,Y,N,N,1
1003654,JFc,N,N,Y,1
1002409,HTC,N,Y,N,1
1003198,HTC,N,Y,N,1
1003369,HTC,N,Y,N,1
1003377,JFC,Y,N,N,1
1003675,HTC,Y,N,N,1
1003672,JFc,N,Y,N,1
