spkid,full_name,pha,class
3102728,(2002 AY1),Y,ATE
3102729,(2002 AZ1),Y,APO
3102730,(2002 AA2),N,AMO
3102731,(2002 AB2),N,ATE
3102739,(2002 AQ2),N,AMO
3102738,(2002 AY3),N,AMO
3102741,(2002 AR4),N,AMO
3102742,(2002 AS4),Y,APO
3102743,(2002 AT4),Y,AMO
3102752,(2002 AC9),Y,APO
3102756,(2002 AO11),N,ATE
3102758,(2002 AK14),N,APO
3102762,(2002 AA29),N,ATE
3102766,(2002 AD29),N,APO
3102767,(2002 AE29),N,APO
3102764,(2002 AF29),N,AMO
3102770,(2002 AH29),N,AMO
3102771,(2002 AL31),N,APO
3102774,(2002 AJ69),N,APO
3102777,(2002 AN129),N,APO
3102776,(2002 BG),N,AMO
3102778,(2002 BM),N,APO
3102780,(2002 BA1),N,AMO
3102782,(2002 BJ2),N,APO
3102783,(2002 BM5),N,AMO
3102784,(2002 BF25),N,APO
3102785,(2002 BG25),N,APO
3102786,(2002 BM26),Y,AMO
3114012,(2002 CP4),N,AMO
3114014,(2002 CY9),Y,APO
3114020,(2002 CR11),N,AMO
3114018,(2002 CS11),N,AMO
3114022,(2002 CV11),N,APO
3114023,(2002 CW11),N,ATE
3114026,(2002 CC14),N,ATE
3114028,(2002 CN15),N,APO
3114030,(2002 CB19),N,APO
3114032,(2002 CA26),N,APO
3114033,(2002 CB26),N,APO
3114034,(2002 CC26),N,AMO
3114037,(2002 CT46),N,AMO
3114051,(2002 CU46),N,APO
3114052,(2002 CV46),N,AMO
3114056,(2002 CX58),N,APO
3114073,(2002 DH2),N,APO
3114074,(2002 DC3),N,APO
3114075,(2002 DO3),Y,APO
3114077,(2002 DQ3),N,AMO
3114105,(2002 EA),N,APO
3114106,(2002 EC),N,AMO
3117412,(2002 EV),N,AMO
3117413,(2002 EW),N,APO
3117418,(2002 EY),N,APO
3117424,(2002 EC3),N,APO
3117427,(2002 EM7),N,ATE
3117428,(2002 EN7),N,APO
3117430,(2002 EW8),N,APO
3117429,(2002 EX8),N,APO
3117432,(2002 ES11),N,AMO
3117433,(2002 ET11),N,AMO
3117434,(2002 EU11),Y,APO
3117435,(2002 EV11),Y,APO
3117436,(2002 EW11),N,APO
3117439,(2002 EY11),N,AMO
3157486,(2002 EG116),N,AMO
3117441,(2002 FB),N,APO
3117446,(2002 FW1),N,ATE
3117458,(2002 FP5),N,AMO
3117459,(2002 FQ5),Y,APO
3117460,(2002 FT5),N,ATE
3117461,(2002 FU5),N,APO
3117467,(2002 FS6),N,APO
54133139,(2002 FO7),N,APO
3120863,(2002 GQ),N,ATE
3120862,(2002 GR),N,APO
3120867,(2002 GG1),N,APO
3120869,(2002 GJ1),N,APO
3120870,(2002 GK1),N,APO
3120885,(2002 GM5),Y,APO
3120886,(2002 GN5),N,AMO
3120888,(2002 GP5),N,AMO
3120893,(2002 GF8),N,AMO
3120891,(2002 GG8),N,APO
3120892,(2002 GJ8),Y,AMO
3120896,(2002 GD10),N,AMO
3120902,(2002 HE8),N,AMO
3120904,(2002 HP11),Y,APO
3124998,(2002 JZ8),Y,AMO
3125002,(2002 JD9),N,APO
3125005,(2002 JQ9),Y,APO
3125007,(2002 JU15),N,APO
3126182,(2002 JQ97),N,AMO
3126183,(2002 JR100),N,ATE
3126226,(2002 KM3),N,APO
3127232,(2002 KG4),Y,APO
3127385,(2002 KK8),Y,AMO
3127387,(2002 LK),N,APO
3127389,(2002 LW),N,APO
3127391,(2002 LY1),N,ATE
3127392,(2002 LG3),N,APO
3127393,(2002 LH3),N,AMO
3127399,(2002 LR24),N,APO
3127400,(2002 LS24),N,APO
3127403,(2002 LD31),N,AMO
3127408,(2002 LZ45),N,APO
3709286,(2002 LX64),Y,APO
3127411,(2002 MN),N,APO
3127412,(2002 MX),Y,APO
3127413,(2002 MY),N,AMO
3130457,(2002 MT1),N,AMO
3130460,(2002 MR3),Y,APO
3130461,(2002 MS3),N,APO
3130462,(2002 MT3),Y,APO
3130464,(2002 NW),N,APO
3131063,(2002 NY40),Y,APO
3484142,(2002 NE71),N,APO
3132091,(2002 OY21),N,APO
3132126,(2002 PB),N,APO
3132127,(2002 PN),N,APO
3132128,(2002 PR1),Y,AMO
3132507,(2002 PN6),N,AMO
3132508,(2002 PO6),N,AMO
3132510,(2002 PQ6),N,AMO
3132512,(2002 PC11),N,AMO
3132513,(2002 PD11),N,APO
3132515,(2002 PW39),N,AMO
3132516,(2002 PX39),N,APO
3132517,(2002 PY39),N,AMO
3132520,(2002 PE43),N,AMO
3133153,(2002 PE130),Y,APO
54444003,(2002 PM203),N,AMO
3133157,(2002 QZ6),N,AMO
3134255,(2002 QH10),Y,AMO
3134259,(2002 QQ40),Y,APO
3137689,(2002 QE47),N,AMO
3134277,(2002 QW47),Y,APO
3134261,(2002 RB),N,AMO
3134262,(2002 RT),N,APO
3134269,(2002 RO28),N,APO
3134274,(2002 RC117),N,APO
3134279,(2002 RZ125),N,APO
3134280,(2002 RA126),N,AMO
3136724,(2002 RS129),N,APO
3136725,(2002 RT129),N,APO
3136727,(2002 RO137),N,AMO
3136726,(2002 RP137),N,AMO
3136729,(2002 RA182),N,AMO
3136730,(2002 RB182),N,APO
3137829,(2002 SF),N,AMO
3136733,(2002 SN),N,AMO
3137721,(2002 SQ41),Y,APO
3137725,(2002 TV55),N,APO
3137727,(2002 TX55),N,APO
3137731,(2002 TZ57),N,APO
3137732,(2002 TA58),N,APO
3137734,(2002 TD58),N,AMO
3137735,(2002 TX59),N,AMO
3137736,(2002 TY59),N,APO
3137737,(2002 TZ59),N,APO
3137738,(2002 TA60),N,APO
3137739,(2002 TC60),N,AMO
3137744,(2002 TG66),N,APO
3137844,(2002 TZ66),N,ATE
3137845,(2002 TA67),N,APO
3137846,(2002 TR67),N,AMO
3137848,(2002 TH68),N,AMO
3137850,(2002 TY68),N,AMO
3137853,(2002 TZ68),N,AMO
3137852,(2002 TA69),N,APO
3137851,(2002 TB69),N,AMO
3137854,(2002 TP69),Y,AMO
3137864,(2002 TS69),N,AMO
3137865,(2002 TB70),Y,APO
3141523,(2002 UL11),N,AMO
3141525,(2002 UQ12),N,APO
3141528,(2002 UV36),N,APO
3141532,(2002 VQ14),N,AMO
3141533,(2002 VR14),N,APO
3141531,(2002 VS14),N,APO
3141536,(2002 VU17),N,APO
3141537,(2002 VX17),N,AMO
3141539,(2002 VO69),N,APO
3143112,(2002 VO85),N,AMO
3143094,(2002 VP85),N,AMO
3143081,(2002 VR85),Y,APO
3143082,(2002 VS85),N,APO
3143084,(2002 VX91),N,ATE
3143085,(2002 VY91),N,APO
3143086,(2002 VZ91),N,APO
3143089,(2002 VR94),N,AMO
3143090,(2002 VT94),N,AMO
3143095,(2002 VU114),N,APO
3143110,(2002 WQ),N,AMO
3143117,(2002 WX12),N,APO
3143120,(2002 XA),N,AMO
3143121,(2002 XB),N,ATE
3143141,(2002 XO1),N,AMO
3144143,(2002 XT4),N,APO
3144144,(2002 XU4),N,AMO
3144145,(2002 XW4),N,AMO
3144148,(2002 XM14),N,AMO
3144150,(2002 XO14),Y,APO
3144152,(2002 XS14),N,APO
3144154,(2002 XM35),N,APO
3144508,(2002 XY39),N,AMO
3144510,(2002 XB40),N,APO
3144511,(2002 XF40),N,APO
3144513,(2002 XO40),N,APO
3144518,(2002 XE84),N,APO
3144521,(2002 XQ90),N,APO
3144531,(2002 XS90),N,ATE
3144532,(2002 XT90),N,APO
3145495,(2002 XV90),N,APO
3145497,(2002 YO2),N,AMO
3145502,(2002 YG4),N,APO
3145504,(2002 YR5),N,AMO
3145506,(2002 YC12),N,APO
3145507,(2002 YD12),N,AMO
3145510,(2003 AC1),N,AMO
3145515,(2003 AM4),N,AMO
3145519,(2003 AB23),N,APO
3145520,(2003 AC23),Y,APO
3146499,(2003 AF23),Y,ATE
3146500,(2003 AS42),N,APO
3146501,(2003 AJ69),N,APO
3146503,(2003 AK73),N,APO
3147006,(2003 AA83),N,APO
3147312,(2003 BN1),N,APO
3147314,(2003 BM4),N,APO
3147315,(2003 BN4),N,AMO
3147323,(2003 BB21),Y,APO
3147542,(2003 BW33),N,APO
3147545,(2003 BS35),N,APO
3147547,(2003 BV35),N,APO
3147550,(2003 BC44),N,APO
3147552,(2003 BC46),N,AMO
3147555,(2003 BR47),Y,APO
3147556,(2003 BS47),N,APO
3147579,(2003 CA4),N,ATE
3147580,(2003 CC11),N,AMO
3147581,(2003 CG11),Y,APO
3147586,(2003 CL18),N,APO
3148443,(2003 CO20),N,APO
3148445,(2003 CQ20),N,AMO
3150188,(2003 DF6),N,APO
3150189,(2003 DG6),N,APO
3150190,(2003 DH6),N,APO
3150191,(2003 DW10),N,APO
3150193,(2003 DY15),N,APO
3150194,(2003 DZ15),N,APO
3150196,(2003 DF16),N,APO
54166393,(2003 DU25),N,AMO
3150768,(2003 EM1),N,ATE
3150769,(2003 EP4),N,APO
3150771,(2003 EG16),Y,APO
3150772,(2003 EH16),N,AMO
3150775,(2003 EP16),N,AMO
3150776,(2003 EZ16),N,APO
3150778,(2003 EC50),N,APO
3151442,(2003 EJ59),N,AMO
3151443,(2003 EW59),N,APO
3151641,(2003 FK1),N,ATE
3151644,(2003 FU3),N,ATE
3151645,(2003 FV3),N,AMO
3151646,(2003 FB5),N,APO
3151652,(2003 FF5),N,APO
3151655,(2003 FY6),N,ATE
3152305,(2003 FJ8),N,APO
3152307,(2003 GD),N,APO
3152333,(2003 GJ),N,AMO
3152311,(2003 GX),N,AMO
3152313,(2003 GF21),N,APO
3152314,(2003 GG21),Y,APO
3152315,(2003 GH21),N,AMO
3152316,(2003 GJ21),N,AMO
3152317,(2003 GQ22),Y,ATE
3152318,(2003 GR22),Y,APO
3152319,(2003 GS22),N,AMO
54271398,(2003 GV29),N,AMO
3152320,(2003 GB34),N,APO
3152321,(2003 GU41),N,APO
3152322,(2003 GD42),N,APO
3152323,(2003 GP51),Y,APO
3153509,(2003 HM),N,ATE
3153510,(2003 HN),N,APO
3153514,(2003 HW10),N,APO
3153516,(2003 HN16),N,APO
3153517,(2003 HP32),N,APO
3153530,(2003 HT42),N,ATE
3154349,(2003 JX2),N,APO
3154350,(2003 JY2),N,APO
3154351,(2003 JG4),N,AMO
3154352,(2003 JD11),N,APO
3154487,(2003 JD13),N,AMO
3154491,(2003 JO14),N,APO
3154492,(2003 JP14),N,APO
3154493,(2003 JV14),N,APO
3154494,(2003 JC17),N,APO
3154495,(2003 JD17),N,AMO
3154507,(2003 KF4),N,APO
3154511,(2003 KQ18),N,AMO
3154520,(2003 LH),N,ATE
3154521,(2003 LW1),N,AMO
3154522,(2003 LW2),N,APO
3156302,(2003 LN6),N,ATE
3157017,(2003 MN),N,APO
3157020,(2003 MU),Y,AMO
3157021,(2003 ME1),N,APO
3157022,(2003 MS2),Y,APO
3157028,(2003 MK4),Y,APO
3157031,(2003 ME7),N,AMO
3157332,(2003 MW7),N,APO
3157334,(2003 NB),N,AMO
3157333,(2003 ND),N,AMO
3157340,(2003 NL7),N,AMO
3157483,(2003 OC3),Y,APO
3157489,(2003 OT13),N,APO
3157768,(2003 PN5),N,AMO
3157783,(2003 QC),N,AMO
3158115,(2003 QK5),N,AMO
3158116,(2003 QU5),N,APO
3158118,(2003 QQ10),N,AMO
3158119,(2003 QY29),N,AMO
3158120,(2003 QZ29),N,APO
3158121,(2003 QA30),N,AMO
3158122,(2003 QB30),N,APO
3158126,(2003 QB31),N,AMO
3158140,(2003 QF70),N,AMO
3159882,(2003 QL96),N,AMO
3159886,(2003 RS1),Y,APO
3159888,(2003 RE2),N,AMO
3159889,(2003 RB5),Y,APO
3159890,(2003 RD5),N,AMO
3159894,(2003 RL10),N,AMO
3160723,(2003 RU11),N,ATE
3160724,(2003 RW11),N,APO
3160726,(2003 SY4),N,APO
3160727,(2003 SK5),N,AMO
3160728,(2003 SL5),N,AMO
3160732,(2003 SY17),N,APO
3160733,(2003 SK36),N,AMO
3160734,(2003 SL36),N,APO
3160735,(2003 SH84),N,AMO
3160737,(2003 SK84),Y,APO
3160747,(2003 SR84),N,APO
3160741,(2003 SS84),Y,APO
3160742,(2003 SU84),N,APO
3160745,(2003 SA85),N,AMO
3160748,(2003 SW130),N,ATE
3160783,(2003 SV159),N,AMO
3160785,(2003 SF170),N,AMO
3160787,(2003 SJ170),N,AMO
3160791,(2003 SN214),N,APO
3160790,(2003 SS214),N,AMO
3160789,(2003 SU214),N,AMO
3160795,(2003 SH215),N,AMO
3160793,(2003 SK215),N,AMO
3160792,(2003 SL215),N,AMO
3160794,(2003 SM215),N,APO
3160797,(2003 SN215),N,AMO
3160841,(2003 SQ222),N,APO
3160846,(2003 TK1),N,AMO
3160847,(2003 TL1),N,AMO
3160848,(2003 TM1),N,APO
3160853,(2003 TG2),N,ATE
3160852,(2003 TH2),N,APO
3160850,(2003 TK2),Y,APO
3163738,(2003 TO9),Y,APO
3163739,(2003 TR9),Y,APO
3163740,(2003 TT9),N,APO
3163741,(2003 TX9),N,AMO
3163762,(2003 UE),N,AMO
3163743,(2003 UM3),N,APO
3163744,(2003 UQ3),N,AMO
3163745,(2003 UB5),Y,AMO
3163746,(2003 UC5),N,APO
3163747,(2003 UD5),N,AMO
3163749,(2003 UW5),N,AMO
3163748,(2003 UX5),Y,APO
3163751,(2003 UE8),N,AMO
3163752,(2003 UL9),N,APO
3163754,(2003 UC10),N,APO
3163759,(2003 UO12),N,APO
3163758,(2003 UP12),N,APO
3163757,(2003 UQ12),N,APO
3164401,(2003 UY12),N,ATE
3164402,(2003 UY19),N,AMO
3164405,(2003 UB22),N,APO
3164406,(2003 UC22),N,AMO
3164408,(2003 UE22),N,AMO
3164410,(2003 UG22),N,APO
3164411,(2003 UP24),N,AMO
3164412,(2003 UO25),N,APO
3164413,(2003 UP25),N,AMO
3164414,(2003 UQ25),N,APO
3164415,(2003 UR25),N,APO
3164416,(2003 UW26),N,AMO
3164417,(2003 UX26),N,APO
3164431,(2003 UT55),N,ATE
3165472,(2003 VE1),Y,APO
3166087,(2003 WE),N,APO
3167340,(2003 WG),Y,APO
3167343,(2003 WP7),N,APO
3167345,(2003 WP21),Y,APO
3167346,(2003 WQ21),N,AMO
3167348,(2003 WU21),N,ATE
3167355,(2003 WR25),N,APO
3167358,(2003 WW26),N,APO
3167363,(2003 WY87),N,AMO
3167365,(2003 WH98),N,APO
3167364,(2003 WJ98),N,APO
3167366,(2003 WO151),N,APO
3167367,(2003 WT153),N,ATE
3167368,(2003 WU153),N,AMO
3167369,(2003 WY153),N,APO
3167371,(2003 WE157),N,APO
3169265,(2003 WC158),Y,APO
3169271,(2003 WH166),Y,APO
3169269,(2003 XK),N,APO
3169270,(2003 XM),Y,AMO
3169272,(2003 XV),N,APO
3169273,(2003 XJ7),N,APO
3169274,(2003 XH10),N,APO
3170235,(2003 XZ12),N,APO
3170228,(2003 YM1),N,AMO
3170238,(2003 YN1),N,APO
3170212,(2003 YP1),Y,APO
3170213,(2003 YQ1),N,AMO
3170242,(2003 YR1),N,ATE
3170244,(2003 YS1),N,APO
3170247,(2003 YW1),N,AMO
3170215,(2003 YP3),N,APO
3170216,(2003 YN7),N,APO
3170204,(2003 YS17),Y,ATE
3170218,(2003 YD45),Y,APO
3170245,(2003 YS70),N,APO
3170225,(2003 YT70),N,AMO
3170226,(2003 YP94),N,APO
3170221,(2003 YN107),N,ATE
3170237,(2003 YH111),N,APO
3170205,(2003 YR117),N,APO
3170231,(2003 YL118),Y,APO
3170208,(2003 YG136),N,ATE
3170209,(2003 YH136),Y,APO
3170210,(2003 YJ136),N,AMO
3170232,(2004 AC),N,APO
3170233,(2004 AD),N,APO
3172312,(2004 AM),N,AMO
3172313,(2004 AD1),N,APO
3172316,(2004 AY1),N,APO
3172317,(2004 AE6),N,APO
3172322,(2004 BY1),N,ATE
3172325,(2004 BF11),N,AMO
3172327,(2004 BH11),N,APO
3172328,(2004 BJ11),N,AMO
3172329,(2004 BK11),N,AMO
3172331,(2004 BM11),N,APO
3172332,(2004 BV18),N,APO
3172333,(2004 BW18),N,AMO
3172334,(2004 BZ18),N,AMO
3174192,(2004 BY21),N,AMO
3174184,(2004 BG41),N,APO
3174186,(2004 BN41),N,APO
3174187,(2004 BT58),N,ATE
3174190,(2004 BX58),N,AMO
3174196,(2004 BZ74),N,APO
3174197,(2004 BA75),N,APO
3174198,(2004 BB75),N,AMO
3174201,(2004 BF85),N,APO
3174202,(2004 BE86),N,AMO
3174205,(2004 BK86),N,APO
54506155,(2004 BP160),N,AMO
3174211,(2004 CC),N,APO
3174214,(2004 CQ),N,AMO
3174215,(2004 CS),N,AMO
3175324,(2004 CZ1),N,APO
3175325,(2004 CA2),N,APO
3175326,(2004 CR2),N,AMO
3175327,(2004 CD39),N,AMO
3175328,(2004 CE39),N,APO
3175334,(2004 DK1),N,AMO
3175335,(2004 DL1),N,APO
3175336,(2004 DF2),N,APO
3176186,(2004 DM44),Y,APO
3176187,(2004 DA53),N,ATE
3177177,(2004 EH1),Y,APO
3177178,(2004 EJ1),N,AMO
3177193,(2004 EL20),N,ATE
3177197,(2004 ER21),N,ATE
3177200,(2004 ET21),N,AMO
3177201,(2004 EU22),N,APO
3177191,(2004 FA),N,APO
3177198,(2004 FD),N,APO
3177199,(2004 FE),N,AMO
3177202,(2004 FH),N,ATE
3177204,(2004 FW1),Y,APO
3177205,(2004 FX1),N,APO
3177206,(2004 FY1),N,APO
3177208,(2004 FK2),N,AMO
3177210,(2004 FY3),N,APO
3177211,(2004 FD4),N,AMO
3177212,(2004 FE4),N,AMO
3177213,(2004 FM4),N,APO
3177214,(2004 FP4),N,AMO
3177216,(2004 FA5),N,APO
3177218,(2004 FK5),N,APO
3177219,(2004 FZ5),N,AMO
3177220,(2004 FN8),N,APO
3177223,(2004 FJ11),Y,APO
3177224,(2004 FY15),N,APO
3177225,(2004 FB16),N,AMO
3177227,(2004 FN17),N,AMO
3177229,(2004 FB18),N,AMO
3177230,(2004 FC18),N,APO
3177232,(2004 FG29),N,ATE
3177233,(2004 FH29),N,APO
3177235,(2004 FJ31),N,APO
3177237,(2004 FY31),Y,APO
3177238,(2004 FM32),N,APO
3249978,(2004 FU162),N,ATE
3179347,(2004 GA),N,AMO
3179348,(2004 GD),N,APO
3179352,(2004 GB2),Y,APO
3179353,(2004 GD2),N,AMO
3179354,(2004 GE2),Y,APO
3179358,(2004 GZ14),N,APO
3179359,(2004 GB19),N,APO
3179360,(2004 GC19),N,APO
3179362,(2004 HB),N,APO
3179364,(2004 HD),N,AMO
3179361,(2004 HE),N,APO
3179365,(2004 HL),N,APO
3179366,(2004 HM),N,APO
3180145,(2004 HZ),N,APO
3180146,(2004 HA1),N,APO
3180147,(2004 HQ1),N,APO
3180149,(2004 HD2),Y,APO
3180152,(2004 HF12),Y,APO
3180153,(2004 HG12),Y,APO
3180156,(2004 HH20),N,AMO
3180176,(2004 HC33),N,APO
3180179,(2004 HT38),N,AMO
3180180,(2004 HA39),N,APO
3180181,(2004 HB39),N,AMO
3180182,(2004 HC39),Y,APO
3180183,(2004 HW53),N,APO
3180184,(2004 HX53),N,APO
3180185,(2004 HR56),N,APO
3180186,(2004 HS56),N,AMO
3180192,(2004 HT59),N,ATE
3182164,(2004 JB),N,AMO
3182174,(2004 JC),N,APO
3182169,(2004 JN1),N,APO
3182170,(2004 JO1),N,APO
3182171,(2004 JP1),N,APO
3182173,(2004 JR1),N,AMO
3182180,(2004 JO12),N,AMO
3182181,(2004 JP12),N,APO
3182183,(2004 JO20),N,APO
3182184,(2004 JU20),N,AMO
3182185,(2004 JV20),N,APO
3182188,(2004 KA),N,AMO
3182189,(2004 KB),Y,APO
3182820,(2004 KZ),N,APO
3182822,(2004 KF1),N,AMO
3182823,(2004 KG1),N,ATE
3182826,(2004 KN10),N,AMO
3182828,(2004 KF15),N,AMO
3182830,(2004 KE17),Y,AMO
3182831,(2004 KF17),N,APO
3182832,(2004 KG17),N,AMO
3183834,(2004 LB),Y,APO
3183835,(2004 LC),N,APO
3183840,(2004 LK),N,AMO
3183841,(2004 LV),N,APO
3183842,(2004 LB1),N,APO
3183844,(2004 LB2),N,APO
3183846,(2004 LD2),N,AMO
3183847,(2004 LO2),N,ATE
3183850,(2004 LX5),N,AMO
3183851,(2004 LY5),Y,APO
3183852,(2004 LZ5),N,AMO
3183853,(2004 LA6),N,AMO
3183855,(2004 LA10),N,AMO
3184150,(2004 MC),N,APO
3184152,(2004 MN1),N,APO
3184153,(2004 MO1),N,AMO
3184154,(2004 MP1),N,APO
3184156,(2004 MR1),N,APO
3184157,(2004 MS1),N,APO
3184158,(2004 MV2),N,APO
3184160,(2004 MX2),Y,APO
3184470,(2004 MO3),N,APO
3184473,(2004 MO4),N,AMO
3184474,(2004 MB6),N,APO
3184478,(2004 MQ6),N,APO
3184479,(2004 MP7),Y,APO
3248660,(2004 NF3),N,AMO
3248669,(2004 NU7),N,AMO
3248670,(2004 NK8),N,APO
3248672,(2004 NM8),N,AMO
3248699,(2004 OD4),N,APO
3248865,(2004 OF6),N,AMO
3248972,(2004 OW10),N,APO
3249035,(2004 PJ),N,AMO
3249142,(2004 PM2),N,AMO
3249181,(2004 PZ19),N,APO
3249182,(2004 PE20),N,AMO
3249183,(2004 PF20),N,AMO
3249184,(2004 PG20),N,AMO
3249232,(2004 PY27),N,AMO
3249348,(2004 PU42),N,APO
3249531,(2004 PR92),N,APO
3249532,(2004 PS92),N,AMO
3249705,(2004 PB97),N,AMO
3249704,(2004 PD97),N,AMO
3249785,(2004 QB),Y,APO
3249864,(2004 QZ1),N,APO
3249865,(2004 QA2),N,AMO
3249983,(2004 QX2),Y,APO
3249980,(2004 QB3),N,ATE
3249982,(2004 QD3),N,APO
3250108,(2004 QR4),N,APO
3250109,(2004 QN5),N,AMO
3250110,(2004 QO5),N,APO
3250193,(2004 QG13),N,ATE
3250194,(2004 QJ13),N,AMO
3250196,(2004 QF14),N,APO
3250293,(2004 QA22),N,ATE
3250294,(2004 QN22),N,APO
3251424,(2004 RV2),N,AMO
3251425,(2004 RW2),N,APO
3251444,(2004 RJ9),N,AMO
3251448,(2004 RQ10),Y,AMO
3251517,(2004 RW10),Y,APO
3251513,(2004 RY10),Y,APO
3251515,(2004 RB11),N,AMO
3251516,(2004 RC11),N,APO
3251589,(2004 RS25),N,AMO
3251590,(2004 RC80),N,AMO
3251712,(2004 RE84),Y,APO
3251885,(2004 RQ109),N,AMO
3251886,(2004 RS109),N,AMO
3251887,(2004 RU109),N,APO
3251889,(2004 RY109),Y,APO
3252103,(2004 RN111),N,APO
3252104,(2004 RO111),N,ATE
3252105,(2004 RG164),N,APO
3252344,(2004 RU164),N,AMO
3252345,(2004 RV164),N,APO
3252347,(2004 RX164),N,APO
3252348,(2004 RY164),N,AMO
3252349,(2004 RZ164),Y,APO
3252350,(2004 RX165),N,AMO
3252570,(2004 RL251),N,AMO
3252572,(2004 RN251),N,APO
3252915,(2004 RC252),N,AMO
3252917,(2004 RQ252),N,APO
3754553,(2004 RH357),N,APO
3253149,(2004 SA),N,AMO
3253150,(2004 SR),N,APO
3253151,(2004 SS),Y,AMO
3253643,(2004 SA1),N,APO
3253644,(2004 SB1),N,APO
3253645,(2004 ST2),N,ATE
3254259,(2004 SY4),N,APO
3254498,(2004 SA20),N,APO
3254920,(2004 SD26),N,APO
3254921,(2004 SE26),N,APO
3255169,(2004 SR26),N,APO
3255170,(2004 SS26),N,APO
3255171,(2004 ST26),N,APO
3255172,(2004 SU26),N,APO
3255174,(2004 SW26),N,ATE
3255328,(2004 SU55),N,AMO
3255465,(2004 SC56),N,ATE
3255879,(2004 TA1),N,ATE
3255979,(2004 TN1),Y,APO
3256043,(2004 TE8),N,APO
3256319,(2004 TB10),Y,APO
3256321,(2004 TD10),N,ATE
3256322,(2004 TE10),N,APO
3256323,(2004 TF10),N,APO
3256326,(2004 TJ10),N,APO
3256328,(2004 TL10),Y,APO
3256425,(2004 TU11),N,AMO
3256426,(2004 TV11),N,AMO
3256427,(2004 TW11),N,APO
3256581,(2004 TT12),N,AMO
3256583,(2004 TP13),N,ATE
3256739,(2004 TK14),N,AMO
3257024,(2004 TC18),N,APO
3257025,(2004 TD18),N,APO
3257026,(2004 TE18),N,AMO
3257077,(2004 TN20),N,ATE
3257078,(2004 TO20),N,APO
3257080,(2004 UB),N,APO
3257091,(2004 UE),Y,APO
3257201,(2004 UR),N,APO
3258062,(2004 UH1),N,ATE
3258075,(2004 US1),N,APO
3258076,(2004 UT1),N,ATE
3260293,(2004 UV1),Y,APO
3261398,(2004 VP),N,APO
3261400,(2004 VW),N,APO
3261401,(2004 VZ),N,ATE
3261680,(2004 VH1),N,APO
3261681,(2004 VJ1),N,ATE
3261768,(2004 VY14),N,APO
3261769,(2004 VZ14),N,APO
3261919,(2004 VM24),N,APO
3262243,(2004 VZ60),N,AMO
3262244,(2004 VB61),N,AMO
3262409,(2004 VQ65),N,APO
3262569,(2004 WC1),N,ATE
3262691,(2004 WH1),N,APO
3262792,(2004 WK1),Y,APO
3263232,(2004 XG),N,ATE
3263233,(2004 XJ),N,ATE
3263234,(2004 XK),N,APO
3263235,(2004 XO),Y,APO
3263252,(2004 XH3),N,APO
3263254,(2004 XK3),N,APO
3263336,(2004 XL4),N,AMO
3263414,(2004 XD6),N,APO
3263415,(2004 XE6),N,AMO
3263448,(2004 XK14),N,ATE
3263533,(2004 XG29),N,APO
3263535,(2004 XJ29),N,APO
3263536,(2004 XK29),N,APO
3263538,(2004 XM29),N,APO
3263539,(2004 XN29),Y,APO
3263540,(2004 XO29),N,APO
3263615,(2004 XJ35),N,AMO
3263613,(2004 XO35),N,AMO
3263616,(2004 XP35),N,APO
3263660,(2004 XA45),N,APO
3263661,(2004 XB45),N,APO
3263662,(2004 XJ50),N,AMO
3263791,(2004 XC51),N,APO
3263792,(2004 XD51),N,APO
3264085,(2004 XO63),N,APO
3264086,(2004 YA),N,APO
3264188,(2004 YC),N,ATE
3264189,(2004 YD),N,ATE
3264190,(2004 YE),N,AMO
3264224,(2004 YQ),N,APO
3264225,(2004 YR),N,APO
3264323,(2004 YG1),N,APO
3264324,(2004 YJ1),N,AMO
3264322,(2004 YK1),N,AMO
3264547,(2004 YA5),N,ATE
3264549,(2004 YD5),N,APO
3264722,(2004 YY23),N,AMO
3265390,(2005 AJ3),N,AMO
3265391,(2005 AK3),N,APO
3265469,(2005 AU3),N,APO
3265470,(2005 AV3),N,APO
3265791,(2005 AO19),N,AMO
3265792,(2005 AQ19),N,AMO
3265824,(2005 AV27),Y,APO
3265904,(2005 AX28),N,APO
3265906,(2005 AZ28),N,APO
3265908,(2005 BD),N,AMO
3266031,(2005 BU),N,ATE
3266032,(2005 BL1),N,AMO
3266033,(2005 BM1),N,APO
3266034,(2005 BN1),N,APO
3266177,(2005 BS1),N,APO
3266178,(2005 BT1),N,APO
3266179,(2005 BU1),N,APO
3266180,(2005 BW1),N,APO
54219798,(2005 BU6),N,AMO
3266506,(2005 BH14),N,APO
3266944,(2005 BG28),N,APO
3267071,(2005 CK),N,APO
3267067,(2005 CM),N,AMO
3267065,(2005 CN),N,APO
3267144,(2005 CA7),N,AMO
3267202,(2005 CM7),N,APO
3267312,(2005 CP7),N,APO
3267204,(2005 CQ7),N,APO
3267313,(2005 CC37),N,APO
3267343,(2005 CP38),N,APO
3267370,(2005 CU38),N,APO
3267403,(2005 CE41),N,APO
3267405,(2005 CG41),N,APO
3267564,(2005 CN61),N,ATE
3267565,(2005 CU61),N,APO
3267783,(2005 DD),Y,APO
3273445,(2005 DO),N,APO
3273446,(2005 EA),Y,APO
3273453,(2005 EZ),N,AMO
3273458,(2005 EP1),N,ATE
3273459,(2005 ES1),N,APO
3273482,(2005 ET2),N,APO
3273481,(2005 EU2),N,APO
